target_id	pdb_id	status	domain_ids	domain_residue_ranges	chain_id	auth_chain_id	entity_id	observed_label_seq_ranges	observed_label_seq_count	domain_residue_coverage	domain_missing_count	chain_supports_domain	reference_path	sha256	notes
H2217	7f67	candidate			D	D	2	9-98,106-115,127-351	325	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7f67.cif	d4ffdd588833c780ee263b1eb309005a6bb6599cdccd08a14ecc66a2b68bb762	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7F67_5 | eIF2B-SFSV NSs-2-eIF2 | 2021-12-01T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H2217	7f67	candidate			E	E	3	1-10,27-136,155-238,259-295	241	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7f67.cif	d4ffdd588833c780ee263b1eb309005a6bb6599cdccd08a14ecc66a2b68bb762	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7F67_5 | eIF2B-SFSV NSs-2-eIF2 | 2021-12-01T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H2217	7f67	candidate			F	F	3	1-9,28-134,154-238,259-295	238	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7f67.cif	d4ffdd588833c780ee263b1eb309005a6bb6599cdccd08a14ecc66a2b68bb762	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7F67_5 | eIF2B-SFSV NSs-2-eIF2 | 2021-12-01T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H2217	7f67	candidate			G	G	4	166-521	356	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7f67.cif	d4ffdd588833c780ee263b1eb309005a6bb6599cdccd08a14ecc66a2b68bb762	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7F67_5 | eIF2B-SFSV NSs-2-eIF2 | 2021-12-01T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H2217	7f67	candidate			H	H	4	166-520	355	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7f67.cif	d4ffdd588833c780ee263b1eb309005a6bb6599cdccd08a14ecc66a2b68bb762	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7F67_5 | eIF2B-SFSV NSs-2-eIF2 | 2021-12-01T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H2217	7f67	candidate			I	I	5	40-466,549-688,692-715	591	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7f67.cif	d4ffdd588833c780ee263b1eb309005a6bb6599cdccd08a14ecc66a2b68bb762	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7F67_5 | eIF2B-SFSV NSs-2-eIF2 | 2021-12-01T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H2217	7f67	candidate			J	J	5	40-466,549-688,692-715	591	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7f67.cif	d4ffdd588833c780ee263b1eb309005a6bb6599cdccd08a14ecc66a2b68bb762	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7F67_5 | eIF2B-SFSV NSs-2-eIF2 | 2021-12-01T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H2217	7f67	candidate			K	K	6	1-14,22-103,111-204	190	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7f67.cif	d4ffdd588833c780ee263b1eb309005a6bb6599cdccd08a14ecc66a2b68bb762	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7F67_5 | eIF2B-SFSV NSs-2-eIF2 | 2021-12-01T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H2217	7f67	candidate			L	L	6	1-14,22-103,111-204	190	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7f67.cif	d4ffdd588833c780ee263b1eb309005a6bb6599cdccd08a14ecc66a2b68bb762	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7F67_5 | eIF2B-SFSV NSs-2-eIF2 | 2021-12-01T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H2217	7f67	candidate			M	N	7	4-278	275	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7f67.cif	d4ffdd588833c780ee263b1eb309005a6bb6599cdccd08a14ecc66a2b68bb762	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7F67_5 | eIF2B-SFSV NSs-2-eIF2 | 2021-12-01T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H2217	7f67	candidate			N	O	8	1-14	14	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7f67.cif	d4ffdd588833c780ee263b1eb309005a6bb6599cdccd08a14ecc66a2b68bb762	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7F67_5 | eIF2B-SFSV NSs-2-eIF2 | 2021-12-01T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H2217	7f67	candidate			O	S	9	20-91,123-179,184-223,228-468	410	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7f67.cif	d4ffdd588833c780ee263b1eb309005a6bb6599cdccd08a14ecc66a2b68bb762	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7F67_5 | eIF2B-SFSV NSs-2-eIF2 | 2021-12-01T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H2217	7f67	candidate			P	Q	7	4-278	275	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7f67.cif	d4ffdd588833c780ee263b1eb309005a6bb6599cdccd08a14ecc66a2b68bb762	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7F67_5 | eIF2B-SFSV NSs-2-eIF2 | 2021-12-01T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H2217	7f67	candidate			Q	R	8	1-14	14	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7f67.cif	d4ffdd588833c780ee263b1eb309005a6bb6599cdccd08a14ecc66a2b68bb762	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7F67_5 | eIF2B-SFSV NSs-2-eIF2 | 2021-12-01T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H2217	7f67	candidate			R	T	9	20-91,123-179,184-223,228-468	410	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7f67.cif	d4ffdd588833c780ee263b1eb309005a6bb6599cdccd08a14ecc66a2b68bb762	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7F67_5 | eIF2B-SFSV NSs-2-eIF2 | 2021-12-01T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H2217	7kmf	candidate			A	C	1	25-113,142-367	315	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7kmf.cif	d8064b1f7d7aba9f472c4453c344f970bd26d1efb0b52f76e56fad08d49f13b3	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7KMF_4 | Sugar phosphate activation of the stress sensor eIF2B | 2021-07-14T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H2217	7kmf	candidate			B	D	1	25-42,45-113,141-367	314	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7kmf.cif	d8064b1f7d7aba9f472c4453c344f970bd26d1efb0b52f76e56fad08d49f13b3	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7KMF_4 | Sugar phosphate activation of the stress sensor eIF2B | 2021-07-14T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H2217	7kmf	candidate			C	F	2	179-187,192-242,248-289,294-466,471-520	325	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7kmf.cif	d8064b1f7d7aba9f472c4453c344f970bd26d1efb0b52f76e56fad08d49f13b3	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7KMF_4 | Sugar phosphate activation of the stress sensor eIF2B | 2021-07-14T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H2217	7kmf	candidate			D	E	2	179-187,191-242,248-289,292-467,470-520	330	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7kmf.cif	d8064b1f7d7aba9f472c4453c344f970bd26d1efb0b52f76e56fad08d49f13b3	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7KMF_4 | Sugar phosphate activation of the stress sensor eIF2B | 2021-07-14T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H2217	7kmf	candidate			E	H	3	3-36,41-80,88-254,266-304	280	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7kmf.cif	d8064b1f7d7aba9f472c4453c344f970bd26d1efb0b52f76e56fad08d49f13b3	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7KMF_4 | Sugar phosphate activation of the stress sensor eIF2B | 2021-07-14T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H2217	7kmf	candidate			F	G	3	3-36,42-254,266-305	287	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7kmf.cif	d8064b1f7d7aba9f472c4453c344f970bd26d1efb0b52f76e56fad08d49f13b3	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7KMF_4 | Sugar phosphate activation of the stress sensor eIF2B | 2021-07-14T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H2217	7kmf	candidate			G	B	4	41-231,238-279,285-464	413	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7kmf.cif	d8064b1f7d7aba9f472c4453c344f970bd26d1efb0b52f76e56fad08d49f13b3	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7KMF_4 | Sugar phosphate activation of the stress sensor eIF2B | 2021-07-14T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H2217	7kmf	candidate			H	I	4	41-232,238-279,285-466	416	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7kmf.cif	d8064b1f7d7aba9f472c4453c344f970bd26d1efb0b52f76e56fad08d49f13b3	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7KMF_4 | Sugar phosphate activation of the stress sensor eIF2B | 2021-07-14T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H2217	7kmf	candidate			I	J	5	1-9,36-54,75-79,87-133,155-171,174-214,226-237,240-243,260-267	162	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7kmf.cif	d8064b1f7d7aba9f472c4453c344f970bd26d1efb0b52f76e56fad08d49f13b3	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7KMF_4 | Sugar phosphate activation of the stress sensor eIF2B | 2021-07-14T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H2217	7kmf	candidate			J	K	5	1-9,36-44,48-53,75-78,87-133,155-217,226-237,240-243,259-267	163	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7kmf.cif	d8064b1f7d7aba9f472c4453c344f970bd26d1efb0b52f76e56fad08d49f13b3	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7KMF_4 | Sugar phosphate activation of the stress sensor eIF2B | 2021-07-14T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H2217	7rlo	candidate			A	A	1	41-279,285-459	414	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7rlo.cif	aeb32f20ec9b4cae68e0bd3d3cfa981f59a039cb2b76fa2f57fdb198059d2534	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7RLO_1 | Structure of the human eukaryotic translation initiation factor 2B (eIF2B) in complex with a viral protein NSs | 2021-12-22T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H2217	7rlo	candidate			B	B	1	41-279,285-459	414	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7rlo.cif	aeb32f20ec9b4cae68e0bd3d3cfa981f59a039cb2b76fa2f57fdb198059d2534	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7RLO_1 | Structure of the human eukaryotic translation initiation factor 2B (eIF2B) in complex with a viral protein NSs | 2021-12-22T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H2217	7rlo	candidate			C	C	2	8-98,106-115,120-351	333	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7rlo.cif	aeb32f20ec9b4cae68e0bd3d3cfa981f59a039cb2b76fa2f57fdb198059d2534	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7RLO_1 | Structure of the human eukaryotic translation initiation factor 2B (eIF2B) in complex with a viral protein NSs | 2021-12-22T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H2217	7rlo	candidate			D	D	2	8-98,106-115,120-351	333	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7rlo.cif	aeb32f20ec9b4cae68e0bd3d3cfa981f59a039cb2b76fa2f57fdb198059d2534	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7RLO_1 | Structure of the human eukaryotic translation initiation factor 2B (eIF2B) in complex with a viral protein NSs | 2021-12-22T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H2217	7rlo	candidate			E	E	3	167-519	353	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7rlo.cif	aeb32f20ec9b4cae68e0bd3d3cfa981f59a039cb2b76fa2f57fdb198059d2534	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7RLO_1 | Structure of the human eukaryotic translation initiation factor 2B (eIF2B) in complex with a viral protein NSs | 2021-12-22T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H2217	7rlo	candidate			F	F	3	167-519	353	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7rlo.cif	aeb32f20ec9b4cae68e0bd3d3cfa981f59a039cb2b76fa2f57fdb198059d2534	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7RLO_1 | Structure of the human eukaryotic translation initiation factor 2B (eIF2B) in complex with a viral protein NSs | 2021-12-22T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H2217	7rlo	candidate			G	G	4	5-252,270-305	284	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7rlo.cif	aeb32f20ec9b4cae68e0bd3d3cfa981f59a039cb2b76fa2f57fdb198059d2534	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7RLO_1 | Structure of the human eukaryotic translation initiation factor 2B (eIF2B) in complex with a viral protein NSs | 2021-12-22T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H2217	7rlo	candidate			H	H	4	5-252,270-305	284	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7rlo.cif	aeb32f20ec9b4cae68e0bd3d3cfa981f59a039cb2b76fa2f57fdb198059d2534	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7RLO_1 | Structure of the human eukaryotic translation initiation factor 2B (eIF2B) in complex with a viral protein NSs | 2021-12-22T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H2217	7rlo	candidate			I	I	5	1-10,24-61,71-79,83-136,155-235,261-268,297-334	238	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7rlo.cif	aeb32f20ec9b4cae68e0bd3d3cfa981f59a039cb2b76fa2f57fdb198059d2534	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7RLO_1 | Structure of the human eukaryotic translation initiation factor 2B (eIF2B) in complex with a viral protein NSs | 2021-12-22T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H2217	7rlo	candidate			J	J	5	1-10,24-61,71-78,84-136,155-235,297-334	228	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7rlo.cif	aeb32f20ec9b4cae68e0bd3d3cfa981f59a039cb2b76fa2f57fdb198059d2534	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7RLO_1 | Structure of the human eukaryotic translation initiation factor 2B (eIF2B) in complex with a viral protein NSs | 2021-12-22T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H2217	7rlo	candidate			K	K	6	1-208,217-226	218	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7rlo.cif	aeb32f20ec9b4cae68e0bd3d3cfa981f59a039cb2b76fa2f57fdb198059d2534	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7RLO_1 | Structure of the human eukaryotic translation initiation factor 2B (eIF2B) in complex with a viral protein NSs | 2021-12-22T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H2217	7rlo	candidate			L	L	6	1-208,217-226	218	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7rlo.cif	aeb32f20ec9b4cae68e0bd3d3cfa981f59a039cb2b76fa2f57fdb198059d2534	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7RLO_1 | Structure of the human eukaryotic translation initiation factor 2B (eIF2B) in complex with a viral protein NSs | 2021-12-22T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H2217	7trj	candidate			A	A	1	41-279,285-459	414	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7trj.cif	7aa805f87e5c0a37ef0906ce74d7c4441dd416e49509b74d14c47448ee249a92	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7TRJ_1 | The eukaryotic translation initiation factor 2B from Homo sapiens with a H160D mutation in the beta subunit | 2022-04-27T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H2217	7trj	candidate			B	D	2	8-98,108-113,120-351	329	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7trj.cif	7aa805f87e5c0a37ef0906ce74d7c4441dd416e49509b74d14c47448ee249a92	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7TRJ_1 | The eukaryotic translation initiation factor 2B from Homo sapiens with a H160D mutation in the beta subunit | 2022-04-27T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H2217	7trj	candidate			C	E	3	167-519	353	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7trj.cif	7aa805f87e5c0a37ef0906ce74d7c4441dd416e49509b74d14c47448ee249a92	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7TRJ_1 | The eukaryotic translation initiation factor 2B from Homo sapiens with a H160D mutation in the beta subunit | 2022-04-27T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H2217	7trj	candidate			D	G	4	4-252,270-305	285	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7trj.cif	7aa805f87e5c0a37ef0906ce74d7c4441dd416e49509b74d14c47448ee249a92	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7TRJ_1 | The eukaryotic translation initiation factor 2B from Homo sapiens with a H160D mutation in the beta subunit | 2022-04-27T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H2217	7trj	candidate			E	I	5	1-10,24-61,71-79,84-134,155-237,262-268,297-334	236	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7trj.cif	7aa805f87e5c0a37ef0906ce74d7c4441dd416e49509b74d14c47448ee249a92	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7TRJ_1 | The eukaryotic translation initiation factor 2B from Homo sapiens with a H160D mutation in the beta subunit | 2022-04-27T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H2217	7trj	candidate			F	B	1	41-279,285-459	414	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7trj.cif	7aa805f87e5c0a37ef0906ce74d7c4441dd416e49509b74d14c47448ee249a92	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7TRJ_1 | The eukaryotic translation initiation factor 2B from Homo sapiens with a H160D mutation in the beta subunit | 2022-04-27T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H2217	7trj	candidate			G	C	2	8-98,108-113,120-351	329	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7trj.cif	7aa805f87e5c0a37ef0906ce74d7c4441dd416e49509b74d14c47448ee249a92	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7TRJ_1 | The eukaryotic translation initiation factor 2B from Homo sapiens with a H160D mutation in the beta subunit | 2022-04-27T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H2217	7trj	candidate			H	F	3	167-519	353	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7trj.cif	7aa805f87e5c0a37ef0906ce74d7c4441dd416e49509b74d14c47448ee249a92	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7TRJ_1 | The eukaryotic translation initiation factor 2B from Homo sapiens with a H160D mutation in the beta subunit | 2022-04-27T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H2217	7trj	candidate			I	H	4	4-252,270-305	285	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7trj.cif	7aa805f87e5c0a37ef0906ce74d7c4441dd416e49509b74d14c47448ee249a92	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7TRJ_1 | The eukaryotic translation initiation factor 2B from Homo sapiens with a H160D mutation in the beta subunit | 2022-04-27T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H2217	7trj	candidate			J	J	5	1-10,24-61,71-79,84-134,155-237,262-268,297-334	236	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7trj.cif	7aa805f87e5c0a37ef0906ce74d7c4441dd416e49509b74d14c47448ee249a92	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7TRJ_1 | The eukaryotic translation initiation factor 2B from Homo sapiens with a H160D mutation in the beta subunit | 2022-04-27T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H2217	7vlk	candidate			A	A	1	1-256,270-307	294	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7vlk.cif	51d740ee75eef31c6879de5a7ee78bf5fbbcda3770ce4f9e4bffe634d5dfbd71	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7VLK_5 | eIF2B-SFSV NSs C2-imposed | 2021-12-01T00:00:00.000+00:00 | ELECTRON MICROSCOPY
